id_left,name_left,description_left,price_left,cluster_id_left,id_right,name_right,description_right,price_right,cluster_id_right,label,pair_id
abt_180,lowepro digital camera case in black rezo15bk,"lowepro rezo 15 digital camera case in black rezo15bk slim , sleek little pouch stretchy side gussets pocket for memory card adjustable shoulder strap water-resistant microfiber",,81,buy_1012,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",,42,0,abt_180#buy_1012
abt_630,polk audio 5.1 channel black home theater speaker system rm705bk,polk audio 5.1 channel black home theater speaker system rm705bk heavy-duty non-resonant composite enclosures downward firing powered 8 ' subwoofer built-in subwoofer power amp with active crossover three-sided cabinet design magnetically shielded black finish,499.95,875,buy_796,denon dht-fs3 2-piece home theater audio system,,,96,0,abt_630#buy_796
abt_99,sony vaio neoprene notebook with ac adapter case black finish vgpamc2,"sony vaio neoprene notebook with ac adapter case vgpamc2 helps protect your notebook from scratches , spills and dings neoprene offers durable , water-resistant protection fits 17 ' widescreen notebooks",24.0,325,buy_18,sony vaio notebook and ac adapter case vgpamc2,vaio neoprene notebook & ac adapter case up to 17 in lcd,,325,1,abt_99#buy_18
abt_1044,samsung 46 ' series 8 lcd black flat panel hdtv ln46a850,"samsung 46 ' series 8 lcd black flat panel hdtv ln46a850 1920 x 1080p full hd resolution touch of color design pre-loaded content library dlna super slim depth narrow bezel auto motion plus 120hz 50,000:1 dynamic contrast ratio 4ms response time srs trusurround built-in digital tuner ( atsc/clear qam ) black with red accent finish",,1012,buy_988,samsung 9 series ln46a950 46 ' lcd tv,"46 ' atsc , ntsc 181 channels 16:9 1920 x 1080 surround hdtv 1080p",2699.98,465,0,abt_1044#buy_988
abt_613,omnimount moda collection series dark espresso tv stand echo50,omnimount moda collection series dark espresso tv stand echo50 accommodates up to 50 ' flat panels and dlps components shelf cable management system rubberized feet dark espresso finish,,605,buy_659,omnimount stellar g303 series 3 shelf component stand black g303 dark,,299.95,872,0,abt_613#buy_659
abt_794,speck clear 13 ' macbook see thru hard shell case mb13clrseev2,speck clear 13 ' macbook see thru hard shell case mb13clrseev2 hard plastic shell gives great protection full access to all controls rubber feet for added support clear finish,,992,buy_822,speck products seethru case for apple 15 ' macbook pro mb15-blu-see-v2,plastic blue,34.74,688,0,abt_794#buy_822
abt_1011,panasonic dect 6.0 pearl silver expandable digital cordless phone system kxtg6313s,panasonic dect 6.0 pearl silver expandable digital cordless phone system kxtg6313s 3 handsets up to 6 multi-handset capability dect 6.0 technology ringer id call waiting caller id voicemail hold mute clock alarm led lighting night mode speakerphone 11 days standby 5 hours talk time pearl silver finish,69.0,963,buy_632,panasonic kx-tg9361b expandable digital cordless phone,1 x phone line ( s ) black,45.04,254,0,abt_1011#buy_632
abt_49,delonghi twenty four seven coffee maker in black dc50b,"delonghi twenty four seven coffee maker dc50b 4-cup capacity easy-access , washable filter basket black finish",22.0,326,buy_102,"delonghi dc50b twenty four seven drip coffee maker , black",,22.95,326,1,abt_49#buy_102
abt_251,sony lcs-twa/b black soft leather carrying case lcstwab,sony lcs-twa/b black soft leather carrying case lcstwab genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure black finish,,52,buy_615,sony lcs-mx100 camcorder case lcsmx100,nylon black,32.78,397,0,abt_251#buy_615
abt_354,sirius siriusconnect home tuner sch1,sirius siriusconnect home tuner sch1 compact size analog and digital audio outputs display indicators connects to any sirius-ready home audio component,49.0,102,buy_482,sirius scvdoc1 siriusconnect ? universal vehicle kit,,,431,0,abt_354#buy_482
abt_54,canon rechargeable battery 9763a001,"canon rechargeable battery 9763a001 compatible with the sd200 , sd300 , sd400 , sd30 , sd450 , sd600 , sd630 , sd750 , sd1000 and other powershot cameras oem litium ion battery 180 minutes of playback time",,85,buy_127,canon canon cb-2lw battery charger 0763b001,,,728,0,abt_54#buy_127
abt_990,sharp aquos 52 ' d85u series black lcd flat panel hdtv lc52d85u,"sharp aquos 52 ' d85u series black lcd flat panel hdtv lc52d85u full hd 1080p ( 1920 x 1080 ) resolution 10-bit advanced super view 120hz fine motion enhanced built-in atsc/qam/ntsc tuners 60,000 hours lamp life 10,000:1 dynamic contrast ratio 4ms response time 3-wavelength back-light system black finish",,327,buy_1041,sharp lc-52d85u 52 ' widescreen 1080p lcd hdtv 120hz 4ms response time,,1648.72,327,1,abt_990#buy_1041
abt_250,panasonic kx-tg6702b 5.8 ghz fhss gigarange expandable black cordless phone system kxtg6702b,panasonic kx-tg6702b 5.8 ghz fhss gigarange expandable black cordless phone system kxtg6702b all-digital answering system lcd call counter speakerphone navigator key up to 8 handsets with just one phone jack line status indicator voice scramble handset locator volume control black finish,197.0,973,buy_639,panasonic kx-tg9333t cordless phone kx-tg9333t,panasonic dect 6.0 1.9 ghz expandable cordless phone with digital answering system,,638,0,abt_250#buy_639
abt_804,samsung 22 ' black flat panel series 6 lcd hdtv ln22a650,"samsung 22 ' black flat panel series 6 lcd hdtv ln22a650 1680 x 1050 true 720p resolution 5,000:1 dynamic contrast ratio srs trusurround xt built-in digital tuner ( atsc/clear qam ) wide color enhancer 8ms response time touch of color design black with red finish",599.0,398,buy_971,samsung 9 series ln55a950 55 ' lcd tv,"55 ' atsc , ntsc 181 channels 16:9 1920 x 1080 surround hdtv 1080p",4049.98,376,0,abt_804#buy_971
abt_3,sony 5 disc cd player cdpce375,sony 5 disc cd player - cdpce375 5 disc changer variable line output cd-r/rw playback capability 20 track music calendar digital servo control remote commander remote control,,523,buy_753,sony dvp-nc800h / b dvd player,"dvd + rw , dvd-rw , dvd + r , dvd-r , cd-rw dvd video , cd-da , mp3 , jpeg , svcd , video cd playback 5 disc ( s ) progressive scan black",,1012,0,abt_3#buy_753
abt_841,canon eos rebel xs black digital slr camera xsreb1855b,canon eos rebel xs black digital slr camera xsreb1855b 10.1 megapixel cmos sensor digic iii image processor auto lighting optimizer 7-point af with center cross-type sensors 3.0 fps continuous shooting 2.5 ' tft lcd monitor eos integrated cleaning system dust delete data detection black finish,,624,buy_588,sony alpha dslr-a350k digital slr camera with 18-70mm zoom lens black dslra350k,14.2 megapixel 3.9 x optical zoom 2.7 ' active matrix tft color lcd,686.24,527,0,abt_841#buy_588
abt_295,linksys wireless n access point wap4400n,linksys wireless n access point wap4400n full backwards compatibility for 802.11 b and 802.11 g easy installation and configuration gigabit ethernet lan interface supports power over ethernet wmm wireless qos support,,194,buy_25,netgear rangemax wpn802 wireless access point wpn802na,108mbps,,469,0,abt_295#buy_25
abt_427,panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b,panasonic kx-tga820b black dect 6.0 cordless handset kxtga820b compatible with dect kx-tg8231 / 8232 series phone systems dect 6.0 technology answering system with compatible base unit call waiting caller id join in/privacy full color backlit lcd display black finish,,403,buy_138,panasonic kx-tga450b cordless handset,panasonic kx-tga450b additional handset for pankxtg4500b,,1007,0,abt_427#buy_138
abt_901,canon powershot silver digital camera sx110is,canon powershot sx110 is silver digital camera sx110is 9.0 megapixel 10x optical zoom lens with optical image stabilizer technology 3.0 ' lcd display digic iii image processor face detection motion detection 20 shooting modes including 8 special scene modes red-eye correction automatic iso settings print-share button power by aa batteries for convenient silver finish,,630,buy_629,sony cyber-shot dsc-h10 digital camera black dsch10/b,8.1 megapixel 16:9 2x digital zoom 3 ' active matrix tft color lcd,213.72,965,0,abt_901#buy_629
abt_906,nikon d90 black digital slr camera d90body,nikon d90 black digital slr camera d90body 12.3 megapixel 3 ' tft lcd display d-movie shooting function expeed image processing scene recognition system in-camera retouch menu low-noise performance active d-lighting viewfinder compatible with hdmi output body only lens sold separately black finish,,766,buy_736,canon eos rebel xsi digital slr camera silver 2757b001,12.2 megapixel 3 ' active matrix tft color lcd,,750,0,abt_906#buy_736
abt_789,panasonic dect 6.0 silver digital cordless handset kxtga630s,panasonic dect 6.0 silver digital cordless handset kxtga630s for use with panasonic 6300 and 9300 series phone systems dect 6.0 technology 60 channels call waiting caller id 1.4 ' amber backlit lcd display wall mountable 11 days standby time 5 hours talk time silver finish,29.99,464,buy_606,panasonic lumix dmc-tz5 digital camera silver,"panasonic lumix dmc-tz5s 9 megapixel digital camera with 28mm wide-angle lens , 10x optical zoom , 3 ' lcd and hd output silver",,623,0,abt_789#buy_606
abt_511,toshiba black portable dvd player sdp71s,toshiba black portable dvd player sdp71s 7 ' widescreen tft lcd display up to 3 hour lithium battery life jpeg viewer switchable audio/video input and output black finish,,328,buy_664,toshiba sd-p71s portable dvd player,toshiba sd-p71s 7 ' portable dvd player,119.36,328,1,abt_511#buy_664
abt_590,samsung 5 disc black home theater system htz410t,"samsung 5 disc black home theater system htz410t 1000 watts total power usb host play dolby digital , dolby pro logic ii and dts decoders 1080p upconversion divx playback hdmi-cec black finish",,263,buy_796,denon dht-fs3 2-piece home theater audio system,,,96,0,abt_590#buy_796
abt_78,sony soft cyber-shot carrying case lcscst,sony soft cyber-shot carrying case lcscst sturdy nylon construction compact and very lightweight stylish black design,14.0,195,buy_926,sony cyber-shot dsc-w170 digital camera silver dscw170,10.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd,,611,0,abt_78#buy_926
abt_1060,canon eos rebel xsi silver digital slr camera xsireb1855s,canon eos rebel xsi silver digital slr camera xsireb1855s 12.2 megapixel digic iii image processor extensive noise reduction technology auto optimization 3.0 ' lcd monitor compatible with compact sd and sdhc memory cards eos integrated cleaning system 18-55mm lens included 2756b003 silver finish,799.0,310,buy_606,panasonic lumix dmc-tz5 digital camera silver,"panasonic lumix dmc-tz5s 9 megapixel digital camera with 28mm wide-angle lens , 10x optical zoom , 3 ' lcd and hd output silver",,623,0,abt_1060#buy_606
abt_401,sirius plug and play universal home kit suph1,sirius plug and play universal home kit suph1 compatible with all of the newest sirius plug & play radios stereo audio output for use your home audio system or powered speakers sleek compact design high gloss black finish,49.0,717,buy_384,sirius scc1 universal vehicle tuner,,64.72,128,0,abt_401#buy_384
abt_280,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s,panasonic expandable digital cordless dect 6.0 handset in silver kxtga101s expansion handset and charger select 1000 series phone systems big buttons built-in clock with alarm silver finish,39.0,952,buy_626,panasonic kx-tg4321b 5.8 ghz expandable digital cordless phone,1 x phone line ( s ) black,,786,0,abt_280#buy_626
abt_129,whirlpool duet sport front loading white washer white finish wfw8300swh,whirlpool duet sport front loading white washer wfw8300swh 3.4 cubic foot capacity electronic controls 7 cycles child lockout door lock variable-speed motor automatic water level control delay wash feature white finish,,694,buy_353,whirlpool duet sport 27 '' electric dryer wed8300swh 6.7 cubic foot capacity,,673.29,749,0,abt_129#buy_353
abt_1073,case logic black in-car dvd player case pdvk10,case logic black in-car dvd player case pdvk10 holds up to 10 ' portable dvd and portable ipod players grab & go suspension system built-in dual jack headphone system extra storage compartment black finish,29.0,329,buy_330,"case logic 10 ' in-car dvd player case 11 ' x 9.25 ' x 4 ' nylon , koskin black ( black )",,18.98,329,1,abt_1073#buy_330
abt_620,samsung 37 ' series 5 lcd black flat panel hdtv ln37a550,"samsung 37 ' series 5 lcd black flat panel hdtv ln37a550 full 1080p high definition resolution 16:9 widescreen aspect ratio 15,000:1 dynamic contrast ratio 5ms response time srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture sound leveler 3 hdmi slots swivel stand black finish",,311,buy_719,samsung 6 series ln32a650 32 ' lcd tv,"samsung ln32a650 32 ' 1080p lcd hdtv 50,000:1 dynamic contrast ratio 4ms response time",916.13,265,0,abt_620#buy_719
abt_921,apple 120gb silver 7th generation ipod classic mb562lla,"apple 120gb silver 7th generation ipod classic mb562lla holds up to 30,000 songs in 128-kbps aac format , 25,000 ipod-viewable photos and 150 hours of video 2.5 ' ( diagonal ) color lcd with led backlight 320-by-240-pixel resolution mac and windows compatible silver finish",,644,buy_1010,apple 8gb ipod nano black ( 4th generation ) mb754ll/a,,146.75,302,0,abt_921#buy_1010
abt_852,speck seethru purple hard shell case for 15 ' macbook mb15purseev2,speck seethru purple hard shell case for 15 ' macbook mb15purseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support purple finish,,955,buy_814,speck products seethru case for apple 13 ' macbook mb13-blk-see-v2,plastic black,,337,0,abt_852#buy_814
abt_719,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh,lg 2.0 cu . ft. over-the-range white microwave oven lmvm2085wh warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting white finish,,399,buy_811,maytag mmv4205baq over-the-range microwave,,,896,0,abt_719#buy_811
abt_476,sony silver cyber-shot digital camera dscs750,sony silver cyber-shot digital camera dscs750 7.2 megapixel super had ccd 2.5 ' lcd display 3x optical zoom high sensitivity mode auto focus 22 mb internal memory face detection burst mode convenient photo modes beginner-friendly function guide silver finish,,888,buy_443,sony infolithium d-type np-fd1 digital camera battery npfd1,lithium ion ( li-ion ) 4.2 v dc photo battery,41.72,320,0,abt_476#buy_443
